"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"1427","E31280100000000340000006639401325","1500","12.10.2000",7134054,"49,586467","7,331331",67,66,713401054,55777,"Mettweiler",1500,"2000-10-12",2045664
"1428","E31280100000000340000006639401420","1000","7.5.2003",7134054,"49,58585","7,326792",705,586,713401054,55777,"Mettweiler",1000,"2003-05-07",1698278
"1429","E31280100000000340000006639401421","600","6.5.2003",7134054,"49,58785","7,330864",777,44,713401054,55777,"Mettweiler",600,"2003-05-06",960733
"1430","E31280100000000340000006640022339","500","1.12.1996",7134054,"49,587714","7,323148",65,403,713401054,55777,"Mettweiler",500,"1996-12-01",796658
"1431","E31416015500000000000000200200140","3050","25.6.2014",7331003,"49,732664","8,160489",1354,101,733100003,55232,"Alzey",3050,"2014-06-04",6212129
"1432","E31416015500000000000000200200150","3050","11.6.2014",7331003,"49,730472","8,161982",1354,101,733100003,55232,"Alzey",3050,"2014-06-04",6212129
"1433","E31416015500000000000000200200160","3050","26.6.2014",7331003,"49,727944","8,163319",1354,101,733100003,55232,"Alzey",3050,"2014-06-04",6212129
"1434","E31416015500260220000E00009100272","3000","23.12.2016",7331003,"49,753993","8,064577",149,1157,733100003,55232,"Alzey-Heimersheim",3000,"2016-12-27",8126102
"1435","E31495010000000000060208034400000","1300","19.9.2001",7141010,"50,256844","8,016799",59,62,714111010,56368,"Berghausen",1300,"2001-10-25",1424441
"1436","E31495010000000000060208038900000","600","1.11.1997",7141060,"50,211111","7,918611",70,46,714107060,56357,"Holzhausen",600,"1997-11-01",599583
"1437","E31495010000000000060208042700000","150","30.12.1991",7141001,"50,16298","7,59398",30,23,714111068,56368,"Katzenelnbogen",150,"1991-12-29",92736
"1438","E31495010000000000060208043100000","600","15.3.2002",7141117,"50,236944","7,945",65,44,714111117,56370,"Rettert",600,"2002-03-12",887764
"1439","E31495010000000000060208047000000","1000","27.9.2001",7141011,"50,242807","7,965243",70,54,714111011,56370,"Berndroth",3000,"2001-09-27",2975282
"1440","E31495010000000000060208047000000","1000","27.9.2001",7141011,"50,243078","7,974453",70,54,714111011,56370,"Berndroth",3000,"2001-09-27",2975282
"1441","E31495010000000000060208047000000","1000","27.9.2001",7141011,"50,24443","7,973163",70,54,714111011,56370,"Berndroth",3000,"2001-09-27",2975282
"1442","E31495010000000000060208047600000","900","27.12.2001",7141038,"50,39391","7,923868",738,522,714103038,65558,"Eppenrod",3900,"2001-12-17",4380374
"1443","E31495010000000000060208047600000","900","17.12.2001",7141038,"50,397043","7,931485",738,522,714103038,65558,"Eppenrod",3900,"2001-12-17",4380374
"1444","E31495010000000000060208047600000","900","27.12.2001",7141038,"50,394061","7,930412",738,522,714103038,65558,"Eppenrod",3900,"2001-12-17",4380374
"1445","E31495010000000000060208047600000","600","15.4.2002",7141038,"50,395581","7,9332",78,44,714103038,65558,"Eppenrod",3900,"2001-12-17",4380374
"1446","E31495010000000000060208047600000","600","15.4.2002",7141038,"50,394908","7,927232",78,44,714103038,65558,"Eppenrod",3900,"2001-12-17",4380374
"1447","E31495010000000000060235572900000","800","19.12.2013",7141011,"50,246624","7,97376",73,53,714111088,56370,"Mittelfischbach",808,"2013-12-19",1079982
"1448","E31654010000000000000031736000961","2300","15.12.2006",7134026,"49,576389","7,271667",100,90,NA,NA,NA,NA,NA,NA
"1449","E3165401R1I4461000000000044300011","1800","1.4.2004",7336039,"49,503745","7,287914",9878,70,NA,NA,NA,NA,NA,NA
"1450","E32954010000000000001603200500001","2300","22.3.2013",7338013,"49,587223","8,288125",85,71,733806013,67259,"Heuchelheim",2300,"2013-03-22",2558961.36
"1451","E32954010000000000001603200500002","2350","11.11.2016",7332010,"49,58529","8,275043",13838,92,733207010,67246,"Dirmstein",2350,"2016-11-11",3886403.64
"1452","E32954010000000000001603603000001","2400","9.6.2016",7338015,"49,589912","8,303337",141,1168,731900000,67547,"Worms",2400,"2016-06-09",4836034.5
"1453","E32954010000000000001603603000002","2400","9.6.2016",7338015,"49,58962","8,295192",141,1168,731900000,67547,"Worms",2400,"2016-06-09",4836034.5
"1454","E32954010000000000001603603000003","2400","16.6.2016",7338015,"49,586708","8,298443",141,1168,731900000,67547,"Worms",2400,"2016-06-16",4836034.5
"1455","E32954010000000000001603603000004","2400","20.6.2016",7338015,"49,58304","8,298814",141,1168,731900000,67547,"Worms",2400,"2016-06-20",4836034.5
"1456","E32954010000000000003610170500001","3050","24.9.2015",7331003,"49,726419","8,157371",1354,101,733100003,55232,"Alzey-Dautenheim",3050,"2015-09-24",6122895
"1457","E32954010000000000003610170500002","3050","20.10.2015",7331003,"49,711255","9",1354,101,733100003,55232,"Alzey-Dautenheim",3050,"2015-10-20",6122895
"1458","E32954010000000000003610200900001","2350","23.12.2013",7339066,"49,773","8,302",138,92,733907066,67587,"Wintersheim",2350,"2013-12-16",4762758
"1459","E32954010000000000003612200200001","3050","15.10.2013",7331003,"49,729713","8,15575",1354,101,733100003,55232,"Alzey-Dautenheim",3050,"2013-10-15",6661793.25
"1460","E32954010000000000003613500500001","3050","29.9.2013",7339028,"49,777756","8,307269",135,101,733907024,67583,"Guntersblum",3050,"2013-09-23",5587294
"1461","E32954010000000000003613500500002","3050","16.10.2013",7339028,"49,774558","8,307561",135,101,733907024,67583,"Guntersblum",3050,"2013-09-23",5803505
"1462","E32954010000000000003613500500003","3050","21.11.2013",7339028,"49,773458","8,302139",135,101,733907024,67583,"Guntersblum",3050,"2013-09-23",5925121
"1463","E32954010000000000003613500500004","3050","29.11.2013",7339028,"49,778575","8,300969",135,101,733907024,67583,"Guntersblum",3050,"2013-09-23",5381206
"1464","E32954010000000000003613500500005","3050","23.9.2014",7339015,"49,791167","8,312389",135,101,733907024,67583,"Guntersblum",3050,"2014-09-23",6235212
"1465","E32954010000000000003613500500006","3050","26.9.2014",7339015,"49,786882","8,3087",135,101,733907024,67583,"Guntersblum",3050,"2014-09-26",6166658
"1466","E32954010000000000003614600100001","3450","26.4.2017",7331031,"49,742364","8,197795",1415,117,NA,NA,NA,NA,NA,NA
"1467","E32954010000000000003614601100001","3370","3.8.2013",7331026,"49,751689","8,197239",128,104,733101026,55234,"Framersheim",3370,"2013-08-03",7113516.77
"1468","E32954010000000000003614601100002","3370","13.8.2013",7331026,"49,749119","8,200446",128,104,733101026,55234,"Framersheim",3370,"2013-08-13",7389415.96
"1469","E32954010000000000003615001015600","2500","19.1.2012",7333083,"49,753703","7,868596",135,100,733307083,67822,"Winterborn",2500,"2012-01-18",5127793.2
"1470","E32954010000000000003615100500001","2300","8.6.2016",7339060,"49,826203","8,204783",138,92,733106029,55288,"Gabsheim",2300,"2016-06-08",4313399
"1471","E32954010000000000003615100500002","2300","13.6.2016",7339060,"49,825683","8,208922",138,92,733106029,55288,"Gabsheim",2300,"2016-06-13",4313399
"1472","E32954010000000000003615100500003","2300","21.6.2016",7339060,"49,822604","8,209639",138,92,733106029,55288,"Gabsheim",2300,"2016-06-21",4313399
"1473","E32954010000000000003615500200001","3000","11.12.2015",7331031,"49,730275","8,170978",149,115,733107039,55234,"Hangen-Weisheim",3000,"2015-12-11",7390449
"1474","E32954010000000000003615925000001","800","24.12.2015",7339021,"49,911765","7,951871",73,53,733908021,55457,"Gensingen",800,"2015-12-24",687174.5
"1475","E32954010000000000003615925000002","800","24.12.2015",7339021,"49,907339","7,950867",73,53,733908021,55457,"Gensingen",800,"2015-12-24",687174.5
"1476","E32954010000000000003615925000003","800","30.12.2015",7339021,"49,909182","7,946774",73,53,733908021,55457,"Gensingen",800,"2015-12-30",687174.5
"1477","E32954010000000000003616501000001","3370","10.1.2013",7331020,"49,719433","8,172924",128,104,733101020,55234,"Eppelsheim",3370,"2013-01-10",5658642
"1478","E32954010000000000003616501000002","3370","11.2.2013",7331011,"49,727468","8,173287",128,104,733107039,55234,"Hangen-Weisheim",3370,"2013-02-02",5658642
"1479","E32954010000000000003616501000003","3370","2.3.2013",7331011,"49,724727","8,177441",128,104,733107039,55234,"Hangen-Weisheim",3370,"2013-02-11",5658642
"1480","E32954010000000000003616501900001","3075","3.12.2013",7331020,"49,724463","8,168232",140,112,733101020,55234,"Eppelsheim",3075,"2013-12-03",6577628
"1481","E32954010000000000003616501900002","3075","28.12.2013",7331020,"49,722277","8,171946",140,112,733101020,55234,"Eppelsheim",3075,"2013-12-28",6577628
"1482","E32954010000000000003616502300001","3075","11.12.2013",7331024,"49,834964","8,108155",140,112,733101024,55234,"Flomborn",3075,"2013-12-11",6736364.4
"1483","E32954010000000000003616502300002","3075","19.12.2013",7331024,"49,696328","9",140,112,733101024,55234,"Flomborn",3075,"2013-12-19",6736364.4
"1484","E32954010000000000003616502300003","3075","19.12.2013",7331024,"50,505609","8,096741",140,112,733101024,55234,"Flomborn",3075,"2013-12-19",6736364.4
"1485","E32954010000000000003616502300004","3075","20.12.2013",7331024,"49,696817","8,109466",140,112,733101024,55234,"Flomborn",3075,"2013-12-20",6736364.4
"1486","E32954010000000000003616502300005","3075","20.12.2013",7331024,"49,682388","8,113875",140,112,733101024,55234,"Flomborn",3075,"2013-12-20",6736364.4
"1487","E32954010000000000003616703100001","3050","14.11.2014",7339024,"49,788689","8,315234",1354,101,733907024,67583,"Guntersblum",3050,"2014-11-14",6184324
"1488","E32954010000000000003616703100002","3050","25.11.2014",7339024,"49,792433","8,318269",1354,101,733907024,67583,"Guntersblum",3050,"2014-11-25",6184324
"1489","E32954010000000000003616703100003","3050","17.12.2014",7339024,"49,786923","8,319349",1354,101,733907024,67583,"Guntersblum",3050,"2014-12-17",6184324
"1490","E32954010000000000003617201000001","3075","19.12.2014",7331011,"49,721743","8,179003",140,112,733107036,67598,"Gundersheim",3075,"2014-12-19",6466577
"1491","E32954010000000000003619500400001","3050","13.6.2014",7331021,"49,755798","8,053352",135,101,733101043,55237,"Lonsheim",3050,"2014-04-17",6673545
"1492","E32954010000000000003623500815599","3050","24.1.2012",7331029,"49,814256","8,15921",1354,101,733106029,55288,"Gabsheim",3050,"2011-12-30",5871756.02
"1493","E32954010000000000003623500815600","3050","16.4.2012",7331029,"49,811471","8,15955",1354,101,733106029,55288,"Gabsheim",3050,"2012-04-16",5939867.62
"1494","E32954010000000000003623500815601","3050","4.5.2012",7331029,"49,817264","8,15995",1354,101,733106029,55288,"Gabsheim",3050,"2012-05-04",5562644.6
"1495","E32954010000000000003623500815602","3050","10.5.2012",7331029,"49,815566","8,171645",135,101,733106029,55288,"Gabsheim",3050,"2012-05-11",5918498.04
"1496","E32954010000000000003623500815603","3050","6.6.2012",7331029,"49,816781","8,16642",1354,101,733106029,55288,"Gabsheim",3050,"2012-06-06",5318065.72
"1497","E32954010000000000003625400100001","3200","30.8.2013",7331046,"49,6243","8,155215",143,114,733103066,67591,"Wachenheim",3200,"2013-09-05",7026060
"1498","E32954010000000000003625400100002","3200","26.8.2013",7331046,"49,624774","8,162321",143,112,733103066,67591,"Wachenheim",3200,"2013-09-05",7026060
"1499","E32954010000000000003625400200001","3200","28.9.2013",7331046,"49,630192","8,154443",143,114,733103066,67591,"Wachenheim",3200,"2013-09-13",6817890
"1500","E32954010000000000003625400200002","3200","13.9.2013",7331046,"49,627286","8,154125",143,114,733103066,67591,"Wachenheim",3200,"2013-09-13",6817890
"1501","E32954010000000000003625400200003","3200","13.9.2013",7331046,"49,628387","8,166993",143,114,733103066,67591,"Wachenheim",3200,"2013-09-13",6817890
"1502","E32954010000000000011100S00000001","3050","29.6.2016",7339004,"49,824745","7,987538",1354,101,733105072,55597,"Wöllstein",3050,"2016-06-29",4467171
"1503","E32954010155000000010300S00000001","2300","7.2.2019",7331031,"49,716865","8,183006",108,82,NA,NA,NA,NA,NA,NA
"1504","E32954010155000000010300S00000002","2300","12.2.2019",7331031,"49,736197","8,193764",108,82,NA,NA,NA,NA,NA,NA
"1505","E32954010165000000100000S00000001","3450","30.4.2017",7331015,"49,735882","8,211308",1415,117,NA,NA,NA,NA,NA,NA
"1506","E32954010200000000001600120811216","1500","14.11.2001",7319000,"49,653086","8,302393",85,77,731900000,67550,"Worms-Herrnsheim",1500,"2001-10-12",1738281.42
"1507","E32954010200000000001600120811217","1500","21.11.2001",7319000,"49,653727","8,293892",100,77,731900000,67550,"Worms-Herrnsheim",1500,"2001-11-21",1636721.11
"1508","E32954010200000000001600120811218","1500","21.11.2001",7319000,"49,653146","8,297462",85,77,731900000,67550,"Worms-Herrnsheim",1500,"2001-11-21",1480775.52
"1509","E32954010200000000001600120811226","1500","1.2.2006",7319000,"49,655136","8,29008",85,77,731900000,67550,"Worms-Herrnsheim",1500,"2006-02-01",1828797.95
"1510","E32954010200000000001600317015563","3000","22.2.2012",7319000,"49,657308","8,301973",119,112,731900000,67550,"Worms-Herrnsheim",3000,"2011-12-29",5427870.86
"1511","E32954010200000000001600317015564","3000","13.1.2012",7319000,"49,649227","8,271765",119,112,731900000,67551,"Worms-Pfeddersheim",3000,"2012-01-13",5427870.86
"1512","E32954010200000000001600317015565","3000","21.1.2012",7319000,"49,650905","8,28551",119,112,731900000,67551,"Worms-Pfeddersheim",3000,"2012-01-21",5427870.86
"1513","E32954010200000000001600317015566","3000","24.1.2012",7319000,"49,65902","8,291696",119,112,731900000,67550,"Worms-Abenheim",3000,"2012-01-24",5427870.86
"1514","E32954010200000000001600317015567","3000","9.2.2012",7319000,"49,652306","8,280835",119,112,731900000,67551,"Worms-Pfeddersheim",3000,"2012-02-09",5427870.86
"1515","E32954010200000000001600317015568","3000","9.2.2012",7319000,"49,658572","8,286653",119,112,731900000,67550,"Worms-Abenheim",3000,"2012-02-09",5427870.86
"1516","E32954010200000000001600317015569","3000","29.12.2011",7319000,"49,660986","8,299842",119,112,731900000,67550,"Worms-Herrnsheim",3000,"2012-02-22",5427870.86
"1517","E32954010200000000003613500211219","1000","20.12.2002",7339015,"49,784283","8,275704",70,58,NA,NA,NA,NA,NA,NA
"1518","E32954010200000000003613500211220","1800","18.7.2002",7339015,"49,786068","8,280845",65,70,NA,NA,NA,NA,NA,NA
"1519","E32954010200000000003613500211221","1000","31.12.2002",7339015,"49,787573","8,280294",70,58,NA,NA,NA,NA,NA,NA
"1520","E32954010200000000003613500211222","1000","24.12.2002",7339015,"49,78919","8,280917",70,58,NA,NA,NA,NA,NA,NA
"1521","E32954010200000000003613500211223","1000","27.12.2002",7339015,"49,789601","8,275086",70,58,NA,NA,NA,NA,NA,NA
"1522","E32954010200000000003615000111202","600","23.6.1999",7133032,"49,759553","7,873831",775,43,713301032,55546,"Fürfeld",600,"1999-06-23",671154.22
"1523","E32954010200000000003615000111203","600","22.7.1999",7133032,"49,759301","7,871033",775,43,713301032,55546,"Fürfeld",600,"1999-07-22",671154.22
"1524","E32954010200000000003615000111214","600","23.7.1999",7133032,"49,759457","7,874083",775,43,713301032,55546,"Fürfeld",600,"2001-07-01",671154.22
"1525","E32954010200000000003615000111214","600","1.7.2001",7133032,"49,757093","7,872361",775,43,713301032,55546,"Fürfeld",600,"2001-07-01",671154.22
"1526","E32954010200000000003615301511222","800","16.11.2005",7331030,"49,825114","8,032827",76,48,733105030,55599,"Gau-Bickelheim",4000,"2005-11-16",4758510
"1527","E32954010200000000003615301511223","800","17.11.2005",7331030,"49,820321","8,01795",76,48,NA,NA,NA,NA,NA,NA
"1528","E32954010200000000003615301511224","800","16.11.2005",7331030,"49,824275","8,026143",76,48,NA,NA,NA,NA,NA,NA
"1529","E32954010200000000003615301511225","800","16.11.2005",7331030,"49,821307","8,016554",76,48,NA,NA,NA,NA,NA,NA
"1530","E32954010200000000003615301511226","800","16.11.2005",7331030,"49,822988","8,027031",76,48,NA,NA,NA,NA,NA,NA
"1531","E32954010200000000003615500111227","800","10.3.2006",7331031,"49,738501","8,196756",76,48,733101031,55234,"Gau-Heppenheim",3200,"2006-03-10",4416603.75
"1532","E32954010200000000003615500111228","800","17.3.2006",7331031,"49,737173","8,199368",76,48,NA,NA,NA,NA,NA,NA
"1533","E32954010200000000003615500111229","800","21.3.2006",7331031,"49,73607","8,200299",76,48,NA,NA,NA,NA,NA,NA
"1534","E32954010200000000003615500111230","800","15.3.2006",7331031,"49,741305","8,203427",76,48,NA,NA,NA,NA,NA,NA
"1535","E32954010200000000003616500511197","600","19.3.1999",7331011,"49,73366","8,19942",775,43,NA,NA,NA,NA,NA,NA
"1536","E32954010200000000003616500511198","600","4.6.1999",7331015,"49,739744","8,207789",77,43,NA,NA,NA,NA,NA,NA
"1537","E32954010200000000003616500511199","600","9.6.1999",7331031,"49,738404","8,19873",775,43,NA,NA,NA,NA,NA,NA
"1538","E32954010200000000003616500511200","600","19.5.1999",7331011,"49,741326","8,207044",775,43,NA,NA,NA,NA,NA,NA
"1539","E32954010200000000003616500511201","600","1.3.1999",7331031,"49,739594","8,195661",775,43,733107011,55234,"Hochborn",3000,"1999-03-01",3979649.22
"1540","E32954010200000000003616500511202","600","18.2.1999",7331011,"49,731361","8,187865",775,43,733107036,67598,"Gundersheim",1200,"1999-03-01",1017826.76
"1541","E32954010200000000003616500511203","600","25.3.1999",7331015,"49,73845","8,20876",775,43,NA,NA,NA,NA,NA,NA
"1542","E32954010200000000003616500611206","1500","10.5.2000",7333076,"49,691096","8,103774",68,64,NA,NA,NA,NA,NA,NA
"1543","E32954010200000000003616900611200","1000","29.12.1998",7339067,"49,878705","8,232687",70,54,733906067,55270,"Zornheim",1000,"1999-01-01",1271893.75
"1544","E32954010200000000003616900611209","600","27.7.2000",7339067,"49,879894","8,231555",60,43,733906067,55270,"Zornheim",600,"2000-07-27",763136.25
"1545","E32954010200000000003617500011215","1800","13.9.2001",7331003,"49,758919","8,062414",65,70,NA,NA,NA,NA,NA,NA
"1546","E32954010200000000003617500011216","1800","19.9.2001",7331003,"49,757306","8,064478",65,70,NA,NA,NA,NA,NA,NA
"1547","E32954010200000000003617500011217","1800","18.9.2001",7331003,"49,753993","8,064577",65,70,NA,NA,NA,NA,NA,NA
"1548","E32954010200000000003617500011223","800","12.1.2006",7331003,"49,761338","8,059445",76,48,733100003,55232,"Alzey-Heimersheim",800,"2005-12-20",1132362.41
"1549","E32954010200000000003617500011225","800","29.12.2005",7331003,"49,758895","8,058564",76,48,733100003,55232,"Alzey-Heimersheim",800,"2006-01-12",1105683.59
"1550","E32954010200000000003618000112857","1000","23.12.1998",7331031,"49,739803","8,203067",70,54,733101031,55234,"Gau-Heppenheim",1000,"1998-12-23",1186770
